sourceIssueType,issueType,bankKey,itemId,classification,afterNormalPracticeEligible,afterStatus,afterIssues,runtimeAction,reason
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_007,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_009,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_031,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_041,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_044,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_056,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_057,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_058,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_059,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_061,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_062,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_063,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_064,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_068,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_070,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_071,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_072,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_073,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_074,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_076,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_080,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_083,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m03,v080149_cat03_practice_family_cat03_pf_085,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_003,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_003,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_004,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_004,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_005,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_006,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_006,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_007,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_007,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_008,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_008,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_009,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_009,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_010,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_010,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_011,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_011,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_015,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_015,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_016,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_x_vs_y_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_016,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains X-vs-Y style internal label.
prompt_cue,raw_backtick_or_internal_label,b1_m04,v080149_cat04_contrast_cat04_cs_017,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
