queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-08749,v080149_cat09_contrast_cat09_cs_007,cat09-cs-007,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08750,v080149_cat09_contrast_cat09_cs_008,cat09-cs-008,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08751,v080149_cat09_contrast_cat09_cs_009,cat09-cs-009,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08752,v080149_cat09_contrast_cat09_cs_010,cat09-cs-010,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08753,v080149_cat09_contrast_cat09_cs_011,cat09-cs-011,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08754,v080149_cat09_contrast_cat09_cs_012,cat09-cs-012,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08755,v080149_cat09_contrast_cat09_cs_013,cat09-cs-013,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08756,v080149_cat09_contrast_cat09_cs_015,cat09-cs-015,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08757,v080149_cat09_contrast_cat09_cs_016,cat09-cs-016,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08758,v080149_cat09_contrast_cat09_cs_017,cat09-cs-017,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08759,v080149_cat09_contrast_cat09_cs_018,cat09-cs-018,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08760,v080149_cat09_contrast_cat09_cs_019,cat09-cs-019,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08761,v080149_cat09_contrast_cat09_cs_026,cat09-cs-026,b1_m09,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,generic_contrast_feedback_active,Active normal-practice feedback contains generic contrast wording.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08780,v080149_cat10_collocation_coll_cat10_001,coll-cat10-001,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08781,v080149_cat10_collocation_coll_cat10_002,coll-cat10-002,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08782,v080149_cat10_collocation_coll_cat10_003,coll-cat10-003,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08783,v080149_cat10_collocation_coll_cat10_005,coll-cat10-005,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08784,v080149_cat10_collocation_coll_cat10_006,coll-cat10-006,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08785,v080149_cat10_collocation_coll_cat10_007,coll-cat10-007,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08786,v080149_cat10_collocation_coll_cat10_008,coll-cat10-008,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08787,v080149_cat10_collocation_coll_cat10_009,coll-cat10-009,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08788,v080149_cat10_collocation_coll_cat10_010,coll-cat10-010,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08789,v080149_cat10_collocation_coll_cat10_011,coll-cat10-011,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08790,v080149_cat10_collocation_coll_cat10_017,coll-cat10-017,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08791,v080149_cat10_collocation_coll_cat10_018,coll-cat10-018,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08792,v080149_cat10_collocation_coll_cat10_019,coll-cat10-019,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08793,v080149_cat10_collocation_coll_cat10_020,coll-cat10-020,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08794,v080149_cat10_collocation_coll_cat10_021,coll-cat10-021,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08795,v080149_cat10_collocation_coll_cat10_022,coll-cat10-022,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08796,v080149_cat10_collocation_coll_cat10_023,coll-cat10-023,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08797,v080149_cat10_collocation_coll_cat10_024,coll-cat10-024,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08798,v080149_cat10_collocation_coll_cat10_025,coll-cat10-025,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08799,v080149_cat10_collocation_coll_cat10_026,coll-cat10-026,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08800,v080149_cat10_collocation_coll_cat10_029,coll-cat10-029,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08801,v080149_cat10_collocation_coll_cat10_030,coll-cat10-030,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08802,v080149_cat10_collocation_coll_cat10_031,coll-cat10-031,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08803,v080149_cat10_collocation_coll_cat10_032,coll-cat10-032,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08804,v080149_cat10_collocation_coll_cat10_033,coll-cat10-033,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08805,v080149_cat10_collocation_coll_cat10_035,coll-cat10-035,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08806,v080149_cat10_collocation_coll_cat10_037,coll-cat10-037,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08807,v080149_cat10_collocation_coll_cat10_038,coll-cat10-038,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08808,v080149_cat10_collocation_coll_cat10_040,coll-cat10-040,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08809,v080149_cat10_collocation_coll_cat10_044,coll-cat10-044,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08810,v080149_cat10_collocation_coll_cat10_045,coll-cat10-045,b1_m10,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m10,b1-10,b1_m10,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08844,v080149_cat11_collocation_coll_cat11_003,coll-cat11-003,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08845,v080149_cat11_collocation_coll_cat11_004,coll-cat11-004,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08846,v080149_cat11_collocation_coll_cat11_005,coll-cat11-005,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08847,v080149_cat11_collocation_coll_cat11_006,coll-cat11-006,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08848,v080149_cat11_collocation_coll_cat11_007,coll-cat11-007,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08849,v080149_cat11_collocation_coll_cat11_008,coll-cat11-008,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08850,v080149_cat11_collocation_coll_cat11_010,coll-cat11-010,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08851,v080149_cat11_collocation_coll_cat11_012,coll-cat11-012,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
