itemId,sourceFile,routeOrModule,itemType,currentPrompt,currentStimulus,currentAnswer,issueType,issueSeverity,reason,recommendedAction,normalPracticeEligible,reviewStatus
v080149_cat01_practice_family_cat01_pf_050,content/b1-m02-appointments-callbacks.js,b1_m02,vocab_cloze,Ich bin ___ 9 bis 12 Uhr erreichbar.,Ich bin ___ 9 bis 12 Uhr erreichbar.,von,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat01_practice_family_cat01_pf_056,content/b1-m02-appointments-callbacks.js,b1_m02,vocab_cloze,Vielen Dank für Ihre ___.,Vielen Dank für Ihre ___.,Rückmeldung,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat01_practice_family_cat01_pf_057,content/b1-m02-appointments-callbacks.js,b1_m02,vocab_cloze,Vielen Dank für Ihr ___.,Vielen Dank für Ihr ___.,Verständnis,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat01_practice_family_cat01_pf_060,content/b1-m02-appointments-callbacks.js,b1_m02,vocab_cloze,___ Sie mich bitte zurückrufen?,___ Sie mich bitte zurückrufen?,Könnten,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat01_wortschatz_cat01_w_022,content/b1-m02-appointments-callbacks.js,b1_m02,multiple_choice,Welches Wort passt? cancellation/rejection,,die Absage,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat01_wortschatz_cat01_w_076,content/b1-m02-appointments-callbacks.js,b1_m02,multiple_choice,Welches Wort passt? take place,,stattfinden,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_collocation_cat03_coll_004,content/b1-m03-job-search-offices.js,b1_m03,multiple_choice,Welche Kollokation passt? submit documents,Welche Kollokation passt? submit documents,Unterlagen einreichen,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_collocation_cat03_coll_005,content/b1-m03-job-search-offices.js,b1_m03,multiple_choice,Welche Kollokation passt? submit documents later,Welche Kollokation passt? submit documents later,Unterlagen nachreichen,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_collocation_cat03_coll_006,content/b1-m03-job-search-offices.js,b1_m03,multiple_choice,Welche Kollokation passt? present proof/supporting evidence,Welche Kollokation passt? present proof/supporting evidence,einen Nachweis vorlegen,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_collocation_cat03_coll_009,content/b1-m03-job-search-offices.js,b1_m03,multiple_choice,Welche Kollokation passt? apply for a residence permit,Welche Kollokation passt? apply for a residence permit,einen Aufenthaltstitel beantragen,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_collocation_cat03_coll_016,content/b1-m03-job-search-offices.js,b1_m03,multiple_choice,Welche Kollokation passt? look for a job/position,Welche Kollokation passt? look for a job/position,eine Stelle suchen,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_collocation_cat03_coll_017,content/b1-m03-job-search-offices.js,b1_m03,multiple_choice,Welche Kollokation passt? find a job/position,Welche Kollokation passt? find a job/position,eine Stelle finden,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_contrast_cat03_cs_006,content/b1-m03-job-search-offices.js,b1_m03,multiple_choice,Ein Dokument kommt später. Welche Handlung passt?,Ein Dokument kommt später. Welche Handlung passt?,einreichen,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_contrast_cat03_cs_021,content/b1-m03-job-search-offices.js,b1_m03,multiple_choice,Welches Verb passt?,Welches Verb passt?,suchen,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_001,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich möchte einen Antrag ___.,Ich möchte einen Antrag ___.,stellen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_002,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich muss das Formular ___.,Ich muss das Formular ___.,ausfüllen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_003,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Bitte ___ Sie das Formular hier.,Bitte ___ Sie das Formular hier.,unterschreiben,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_004,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich muss die Unterlagen bis Freitag ___.,Ich muss die Unterlagen bis Freitag ___.,einreichen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_005,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Den fehlenden Nachweis kann ich morgen ___.,Den fehlenden Nachweis kann ich morgen ___.,nachreichen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_008,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich möchte mich arbeitssuchend ___.,Ich möchte mich arbeitssuchend ___.,melden,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_010,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Morgen habe ich ein ___ bei der Berufsberatung.,Morgen habe ich ein ___ bei der Berufsberatung.,Beratungsgespräch,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_011,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich möchte eine Stelle ___.,Ich möchte eine Stelle ___.,suchen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_012,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,"Ich hoffe, bald eine Stelle zu ___.","Ich hoffe, bald eine Stelle zu ___.",finden,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_013,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich möchte das Stellenangebot zuerst ___.,Ich möchte das Stellenangebot zuerst ___.,prüfen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_014,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich muss die Frist ___.,Ich muss die Frist ___.,einhalten,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_015,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich habe einen ___ vom Amt bekommen.,Ich habe einen ___ vom Amt bekommen.,Bescheid,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_016,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Welche Stelle ist dafür ___?,Welche Stelle ist dafür ___?,zuständig,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_017,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Sind meine Unterlagen ___?,Sind meine Unterlagen ___?,vollständig,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_018,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Der ___ Nachweis kommt morgen.,Der ___ Nachweis kommt morgen.,fehlende,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_019,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Meine ___ ist 123456.,Meine ___ ist 123456.,Kundennummer,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_020,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Mein ___ ist AB-123.,Mein ___ ist AB-123.,Aktenzeichen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_021,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich möchte eine Arbeitserlaubnis ___.,Ich möchte eine Arbeitserlaubnis ___.,beantragen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_022,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Mein Aufenthaltstitel läuft bald ___.,Mein Aufenthaltstitel läuft bald ___.,ab,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_023,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Muss ich ___ vorbeikommen?,Muss ich ___ vorbeikommen?,persönlich,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_024,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Kann ich die Unterlagen ___ einreichen?,Kann ich die Unterlagen ___ einreichen?,schriftlich,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_025,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Kann ich den Antrag ___ stellen?,Kann ich den Antrag ___ stellen?,online,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_026,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich suche eine Stelle in ___.,Ich suche eine Stelle in ___.,Vollzeit,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_027,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich suche eine Stelle in ___.,Ich suche eine Stelle in ___.,Teilzeit,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_028,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich möchte eine Weiterbildung ___.,Ich möchte eine Weiterbildung ___.,machen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_029,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich interessiere mich für eine ___.,Ich interessiere mich für eine ___.,Umschulung,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_030,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich habe ___ in der Gastronomie.,Ich habe ___ in der Gastronomie.,Berufserfahrung,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_032,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich warte noch auf eine ___.,Ich warte noch auf eine ___.,Rückmeldung,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_033,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Welche ___ ist für mich richtig?,Welche ___ ist für mich richtig?,Anlaufstelle,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat03_practice_family_cat03_pf_034,content/b1-m03-job-search-offices.js,b1_m03,vocab_cloze,Ich suche in einer Online-___ nach Stellen.,Ich suche in einer Online-___ nach Stellen.,Jobbörse,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
