currentSourceFile,currentItemId,currentSourceRowId,v02RowId,matchStatus,oldManifestBucket,oldManifestAction,v02Decision,comparisonDecision,recoveryDecision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentOptions,v02Options,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,duplicateLineageStatus,riskFlag,notes
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_020,cat01-r-020,cat01-r-020,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_020,false,,Welche Form passt? phone/email,,Question about appointment,,Ich habe eine Frage zu meinem Termin. | Ich rufe zu meinem Termin an. | Ich habe eine Frage für meinen Termin. | Ich möchte gern einen Termin vereinbaren.,,Ich habe eine Frage zu meinem Termin.,,Watch: wrong preposition,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_022,cat01-r-022,cat01-r-022,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_022,false,,Welche Form passt? phone,,Refer to appointment,,Ich rufe zu meinem Termin am Montag an. | Ich rufe wegen ... an. | Ich rufe über meinen Termin an. | Ich möchte gern einen Termin vereinbaren.,,Ich rufe zu meinem Termin am Montag an.,,Watch: preposition transfer,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_023,cat01-r-023,cat01-r-023,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_023,false,,Welche Form passt? phone/email,,Ask callback,,Könnten Sie mich bitte zurückrufen? | Bitte rufen Sie mich zurück. | Könnten Sie zu mir zurückrufen? | Ich möchte gern einen Termin vereinbaren.,,Könnten Sie mich bitte zurückrufen?,,Watch: wrong object/preposition,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_024,cat01-r-024,cat01-r-024,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_024,false,,Welche Form passt? formal,,Ask callback,,Ich bitte um Rückruf. | Könnten Sie mich zurückrufen? | Ich frage Rückruf. | Ich möchte gern einen Termin vereinbaren.,,Ich bitte um Rückruf.,,Watch: wrong verb,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_025,cat01-r-025,cat01-r-025,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_025,false,,Welche Form passt? phone/email,,Give reachability,,Sie erreichen mich unter dieser Nummer. | Ich bin ... erreichbar. | Sie erreichen mich auf dieser Nummer. | Ich möchte gern einen Termin vereinbaren.,,Sie erreichen mich unter dieser Nummer.,,Watch: wrong preposition,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_026,cat01-r-026,cat01-r-026,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_026,false,,Welche Form passt? phone/email,,Give reachability,,Ich bin heute bis 16 Uhr erreichbar. | Sie erreichen mich ... | Ich bin bis 16 Uhr erreichen. | Ich möchte gern einen Termin vereinbaren.,,Ich bin heute bis 16 Uhr erreichbar.,,Watch: adjective/verb confusion,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_027,cat01-r-027,cat01-r-027,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_027,false,,Welche Form passt? phone,,Ask reachability,,Wann kann ich Sie am besten erreichen? | Wann sind Sie erreichbar? | Wann kann ich Sie anrufen erreichen? | Ich möchte gern einen Termin vereinbaren.,,Wann kann ich Sie am besten erreichen?,,Watch: verb confusion,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_028,cat01-r-028,cat01-r-028,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_028,false,,Welche Form passt? phone,,Leave message,,Kann ich eine Nachricht hinterlassen? | Ich hinterlasse eine Nachricht. | Kann ich eine Nachricht lassen? | Ich möchte gern einen Termin vereinbaren.,,Kann ich eine Nachricht hinterlassen?,,Watch: missing prefix,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_029,cat01-r-029,cat01-r-029,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_029,false,,Welche Form passt? reception,,Pass message,,Ich richte es aus. | Ich leite Ihre Nachricht weiter. | Ich mache es aus. | Ich möchte gern einen Termin vereinbaren.,,Ich richte es aus.,,Watch: idiom confusion,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_030,cat01-r-030,cat01-r-030,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_030,false,,Welche Form passt? office,,Pass message,,Ich leite Ihre Nachricht weiter. | Ich richte es aus. | Ich weiterleite Ihre Nachricht. | Ich möchte gern einen Termin vereinbaren.,,Ich leite Ihre Nachricht weiter.,,Watch: separable verb error,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_031,cat01-r-031,cat01-r-031,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_031,false,,Welche Form passt? reception,,Connect call,,"Einen Moment bitte, ich stelle Sie durch. | Ich verbinde Sie. | Ich leite Sie weiter. | Ich möchte gern einen Termin vereinbaren.",,"Einen Moment bitte, ich stelle Sie durch.",,Watch: valid alternative risk,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_032,cat01-r-032,cat01-r-032,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_032,false,,Welche Form passt? phone,,Line busy,,Die Leitung ist gerade besetzt. | Frau X ist nicht erreichbar. | Die Person ist besetzt. | Ich möchte gern einen Termin vereinbaren.,,Die Leitung ist gerade besetzt.,,Watch: line/person confusion,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_033,cat01-r-033,cat01-r-033,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_033,false,,Welche Form passt? phone,,Unreachable person,,Frau Schneider ist gerade nicht erreichbar. | Die Leitung ist besetzt. | Frau Schneider ist frei. | Ich möchte gern einen Termin vereinbaren.,,Frau Schneider ist gerade nicht erreichbar.,,Watch: wrong adjective,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_034,cat01-r-034,cat01-r-034,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_034,false,,Welche Form passt? phone/email,,Missed call,,Leider habe ich Ihren Anruf verpasst. | Ich habe Ihnen eine Nachricht hinterlassen. | Ich habe Ihren Anruf verpassen. | Ich möchte gern einen Termin vereinbaren.,,Leider habe ich Ihren Anruf verpasst.,,Watch: Perfekt error,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_035,cat01-r-035,cat01-r-035,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_035,false,,Welche Form passt? phone/email,,Voicemail,,Ich habe Ihnen eine Nachricht hinterlassen. | Kann ich eine Nachricht hinterlassen? | Ich habe Ihnen eine Nachricht gelassen. | Ich möchte gern einen Termin vereinbaren.,,Ich habe Ihnen eine Nachricht hinterlassen.,,Watch: wrong participle/verb,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_036,cat01-r-036,cat01-r-036,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_036,false,,Welche Form passt? email,,Request reply,,Bitte rufen Sie mich unter 0176 ... zurück. | Könnten Sie mich bitte zurückrufen? | Bitte zurückrufen Sie mich. | Ich möchte gern einen Termin vereinbaren.,,Bitte rufen Sie mich unter 0176 ... zurück.,,Watch: separable verb order,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_038,cat01-r-038,cat01-r-038,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_038,false,,Welche Form passt? email,,Thanks,,Vielen Dank für Ihre Rückmeldung. | Vielen Dank für Ihr Verständnis. | Danke für Ihre Antwortung. | Ich möchte gern einen Termin vereinbaren.,,Vielen Dank für Ihre Rückmeldung.,,Watch: wrong noun formation,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_039,cat01-r-039,cat01-r-039,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_039,false,,Welche Form passt? email,,Thanks/closure,,Vielen Dank für Ihr Verständnis. | Vielen Dank für Ihre Rückmeldung. | Vielen Dank für Ihre Verständnis. | Ich möchte gern einen Termin vereinbaren.,,Vielen Dank für Ihr Verständnis.,,Watch: wrong possessive gender,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_041,cat01-r-041,cat01-r-041,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_041,false,,Welche Form passt? email,,Positive close,,Ich freue mich auf den Termin. | Bis zum Termin. | Ich freue mich für den Termin. | Ich möchte gern einen Termin vereinbaren.,,Ich freue mich auf den Termin.,,Watch: wrong preposition,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_042,cat01-r-042,cat01-r-042,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_042,false,,Welche Form passt? email,,Confirm written,,Ich bestätige den Termin am 12. Juni. | Der Termin passt mir. | Ich bin den Termin bestätigen. | Ich möchte gern einen Termin vereinbaren.,,Ich bestätige den Termin am 12. Juni.,,Watch: verb form error,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_043,cat01-r-043,cat01-r-043,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_043,false,,Welche Form passt? email,,Ask for info,,"Bitte teilen Sie mir mit, ob der Termin stattfindet. | Ich wollte nachfragen, ob ... | Bitte sagen Sie mir, der Termin findet statt. | Ich möchte gern einen Termin vereinbaren.",,"Bitte teilen Sie mir mit, ob der Termin stattfindet.",,Watch: missing ob/wording,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_045,cat01-r-045,cat01-r-045,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_045,false,,Welche Form passt? phone/email,,Ask online option,,Kann der Termin auch online stattfinden? | Kann der Termin telefonisch stattfinden? | Kann der Termin online sein? | Ich möchte gern einen Termin vereinbaren.,,Kann der Termin auch online stattfinden?,,Watch: less precise verb,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_047,cat01-r-047,cat01-r-047,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_047,false,,Welche Form passt? phone/email,,Need quick answer,,"Es wäre gut, wenn ich heute noch eine Antwort bekomme. | Ich bitte um Rückmeldung. | Es ist gut, wenn ... | Ich möchte gern einen Termin vereinbaren.",,"Es wäre gut, wenn ich heute noch eine Antwort bekomme.",,Watch: register nuance,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_048,cat01-r-048,cat01-r-048,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT01-redemittel-cat01_r_048,false,,Welche Form passt? phone/email,,Follow-up,,"Ich wollte kurz nachfragen, ob der Termin bestätigt ist. | Bitte teilen Sie mir mit, ob ... | Ich wollte fragen, wenn ... | Ich möchte gern einen Termin vereinbaren.",,"Ich wollte kurz nachfragen, ob der Termin bestätigt ist.",,Watch: ob/wenn confusion,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m03-job-search-offices.js,v080149_cat03_contrast_cat03_cs_005,cat03-cs-005,cat03-cs-005,matched_lineage_or_unresolved,Core Safe,keep current row unchanged,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT03-contrast-cat03_cs_005,false,,Welche Handlung passt?,,beantragen vs bewerben vs anmelden,,beantragen | bewerben | anmelden | abgeben,,beantragen,,Official permissions/documents are usually `beantragen`.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
