queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-00086,v080149_cat01_practice_family_cat01_pf_060,cat01-pf-060,content/b1-m02-appointments-callbacks.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m02,b1-02,b1_m02,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00097,v080149_cat03_practice_family_cat03_pf_001,cat03-pf-001,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00098,v080149_cat03_practice_family_cat03_pf_002,cat03-pf-002,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00099,v080149_cat03_practice_family_cat03_pf_003,cat03-pf-003,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00100,v080149_cat03_practice_family_cat03_pf_004,cat03-pf-004,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00101,v080149_cat03_practice_family_cat03_pf_005,cat03-pf-005,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00102,v080149_cat03_practice_family_cat03_pf_008,cat03-pf-008,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00103,v080149_cat03_practice_family_cat03_pf_010,cat03-pf-010,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00104,v080149_cat03_practice_family_cat03_pf_011,cat03-pf-011,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00105,v080149_cat03_practice_family_cat03_pf_012,cat03-pf-012,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00106,v080149_cat03_practice_family_cat03_pf_013,cat03-pf-013,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00107,v080149_cat03_practice_family_cat03_pf_014,cat03-pf-014,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00108,v080149_cat03_practice_family_cat03_pf_015,cat03-pf-015,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00109,v080149_cat03_practice_family_cat03_pf_016,cat03-pf-016,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00110,v080149_cat03_practice_family_cat03_pf_017,cat03-pf-017,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00111,v080149_cat03_practice_family_cat03_pf_018,cat03-pf-018,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00112,v080149_cat03_practice_family_cat03_pf_019,cat03-pf-019,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00113,v080149_cat03_practice_family_cat03_pf_020,cat03-pf-020,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00114,v080149_cat03_practice_family_cat03_pf_021,cat03-pf-021,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00115,v080149_cat03_practice_family_cat03_pf_022,cat03-pf-022,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00116,v080149_cat03_practice_family_cat03_pf_023,cat03-pf-023,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00117,v080149_cat03_practice_family_cat03_pf_024,cat03-pf-024,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00118,v080149_cat03_practice_family_cat03_pf_025,cat03-pf-025,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00119,v080149_cat03_practice_family_cat03_pf_026,cat03-pf-026,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00120,v080149_cat03_practice_family_cat03_pf_027,cat03-pf-027,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00121,v080149_cat03_practice_family_cat03_pf_028,cat03-pf-028,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00122,v080149_cat03_practice_family_cat03_pf_029,cat03-pf-029,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00123,v080149_cat03_practice_family_cat03_pf_030,cat03-pf-030,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00124,v080149_cat03_practice_family_cat03_pf_032,cat03-pf-032,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00125,v080149_cat03_practice_family_cat03_pf_033,cat03-pf-033,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00126,v080149_cat03_practice_family_cat03_pf_034,cat03-pf-034,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00127,v080149_cat03_practice_family_cat03_pf_035,cat03-pf-035,content/b1-m03-job-search-offices.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m03,b1-03,b1_m03,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00133,v080149_cat04_practice_family_cat04_pf_001,cat04-pf-001,content/b1-m04-applications.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m04,b1-04,b1_m04,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00134,v080149_cat04_practice_family_cat04_pf_002,cat04-pf-002,content/b1-m04-applications.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m04,b1-04,b1_m04,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00135,v080149_cat04_practice_family_cat04_pf_003,cat04-pf-003,content/b1-m04-applications.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m04,b1-04,b1_m04,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
