exceptionType,currentSourceFile,currentItemId,v02RowId,v02RowNumber,v02Decision,proposedBucket,reason,currentTaskType,currentResponseSurface,sourceFile
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_010,cat02-coll-010,31484,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_011,cat02-coll-011,31485,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_012,cat02-coll-012,31486,human_review | collocation_bank,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
current_exception,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_012,cat02-coll-012,31486,human_review | collocation_bank,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_013,cat02-coll-013,31487,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_014,cat02-coll-014,31488,human_review | collocation_bank,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
current_exception,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_014,cat02-coll-014,31488,human_review | collocation_bank,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_015,cat02-coll-015,31489,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_016,cat02-coll-016,31490,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_017,cat02-coll-017,31491,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_018,cat02-coll-018,31492,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_019,cat02-coll-019,31493,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_020,cat02-coll-020,31494,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_021,cat02-coll-021,31495,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_022,cat02-coll-022,31496,human_review | collocation_bank,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
current_exception,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_022,cat02-coll-022,31496,human_review | collocation_bank,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_023,cat02-coll-023,31497,human_review | collocation_bank,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
current_exception,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_023,cat02-coll-023,31497,human_review | collocation_bank,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_024,cat02-coll-024,31498,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_collocation_cat02_coll_025,cat02-coll-025,31499,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_001,cat02-cs-001,31500,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_002,cat02-cs-002,31501,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_003,cat02-cs-003,31502,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_004,cat02-cs-004,31503,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_005,cat02-cs-005,31504,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_006,cat02-cs-006,31505,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_007,cat02-cs-007,31506,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_008,cat02-cs-008,31507,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_009,cat02-cs-009,31508,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_010,cat02-cs-010,31509,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_011,cat02-cs-011,31510,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_012,cat02-cs-012,31511,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_013,cat02-cs-013,31512,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m01-variant-families.js,v080149_cat02_contrast_cat02_cs_014,cat02-cs-014,31513,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT02_CONTRAST_SETS_v0_1.csv
