issueType,bankKey,itemId,status,routeKey,surface,reviewStatus,reviewFlagReason,humanReviewReason,issueCodes,reason
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_008,active,b1_m04,production,review_flagged_imported,legal/employment-document nuance,legal/employment-document nuance,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_010,active,b1_m04,production,review_flagged_imported,document naming can vary,document naming can vary,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_013,active,b1_m04,production,review_flagged_imported,admin-document precision,admin-document precision,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_014,active,b1_m04,production,review_flagged_imported,reference practice differs by context,reference practice differs by context,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_031,active,b1_m04,production,review_flagged_imported,register/naturalness,register/naturalness,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_032,active,b1_m04,production,review_flagged_imported,application format varies,application format varies,b1_b2_boundary,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_034,active,b1_m04,production,review_flagged_imported,B1/B2 and mobile stress,B1/B2 and mobile stress,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_038,active,b1_m04,production,review_flagged_imported,gender/entity naturalness,gender/entity naturalness,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_046,active,b1_m04,production,review_flagged_imported,morphology/register complexity,morphology/register complexity,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_058,active,b1_m04,production,review_flagged_imported,CAT05 boundary,CAT05 boundary,financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_060,active,b1_m04,production,review_flagged_imported,B1/B2 and legal/contract boundary,B1/B2 and legal/contract boundary,financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_061,active,b1_m04,production,review_flagged_imported,CAT05/legal boundary,CAT05/legal boundary,financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_062,active,b1_m04,production,review_flagged_imported,legal/register boundary,legal/register boundary,financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_063,active,b1_m04,production,review_flagged_imported,branch-specific,branch-specific,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_071,active,b1_m04,production,review_flagged_imported,register/current usage nuance,register/current usage nuance,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_073,active,b1_m04,production,review_flagged_imported,official/legal terminology,official/legal terminology,b1_b2_boundary,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_087,active,b1_m04,production,review_flagged_imported,interview-strategy and register nuance,interview-strategy and register nuance,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m04,v080149_cat04_wortschatz_cat04_w_110,active,b1_m04,production,review_flagged_imported,spelling and meaning nuance,spelling and meaning nuance,b1_b2_boundary,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_collocation_cat05_coll_009,active,b1_m05,contrast,review_flagged_imported,legal/admin/register precision,legal/admin/register precision,b1_b2_boundary | source_shaped_structure_risk,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_collocation_cat05_coll_013,active,b1_m05,contrast,review_flagged_imported,legal/admin/register precision,legal/admin/register precision,financial_legal_review | source_shaped_structure_risk,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_collocation_cat05_coll_014,active,b1_m05,contrast,review_flagged_imported,legal/admin/register precision,legal/admin/register precision,financial_legal_review | source_shaped_structure_risk,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_collocation_cat05_coll_022,active,b1_m05,contrast,review_flagged_imported,legal/admin/register precision,legal/admin/register precision,financial_legal_review | source_shaped_structure_risk,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_collocation_cat05_coll_027,active,b1_m05,contrast,review_flagged_imported,legal/admin/register precision,legal/admin/register precision,medical_legal_admin_review | source_shaped_structure_risk,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_collocation_cat05_coll_029,active,b1_m05,contrast,review_flagged_imported,legal/admin/register precision,legal/admin/register precision,financial_legal_review | source_shaped_structure_risk,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_contrast_cat05_cs_014,active,b1_m05,contrast,review_flagged_imported,contract/legal boundary,contract/legal boundary,financial_legal_review | prompt_vague,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_contrast_cat05_cs_016,active,b1_m05,contrast,review_flagged_imported,contract/legal boundary,contract/legal boundary,choice_unrelated_options | financial_legal_review | prompt_vague,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_014,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_020,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | english_support_leaks_answer | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_021,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | english_support_leaks_answer | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_022,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_023,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_024,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_029,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | english_support_leaks_answer | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_030,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_039,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_042,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_043,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_058,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | english_support_leaks_answer | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_059,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | english_support_leaks_answer | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_070,active,b1_m05,cloze,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_071,active,b1_m05,cloze,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_072,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_073,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | english_support_leaks_answer | medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_074,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | english_support_leaks_answer | medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_079,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_080,active,b1_m05,cloze,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_081,active,b1_m05,choice,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,choice_obvious_distractors | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_082,active,b1_m05,cloze,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,b1_b2_boundary,Item is excluded or marked for review.
review_queue_item,b1_m05,v080149_cat05_practice_family_cat05_pf_083,active,b1_m05,cloze,review_flagged_imported,legal/admin/payroll/safety precision,legal/admin/payroll/safety precision,medical_legal_admin_review,Item is excluded or marked for review.
