queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-00176,v080149_cat05_contrast_cat05_cs_021,cat05-cs-021,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m05,b1-05,b1_m05,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00202,v080149_cat05_practice_family_cat05_pf_068,cat05-pf-068,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m05,b1-05,b1_m05,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00206,v080149_cat05_practice_family_cat05_pf_077,cat05-pf-077,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m05,b1-05,b1_m05,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00215,v080149_cat05_wortschatz_cat05_w_093,cat05-w-093,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m05,b1-05,b1_m05,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00216,v080149_cat05_wortschatz_cat05_w_116,cat05-w-116,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,internal_label_sanitised,found,b1_m05,b1-05,b1_m05,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00217,v080149_cat06_collocation_cat06_coll_018,cat06-coll-018,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m06,b1-06,b1_m06,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00218,v080149_cat06_collocation_cat06_coll_024,cat06-coll-024,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m06,b1-06,b1_m06,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00219,v080149_cat06_collocation_cat06_coll_032,cat06-coll-032,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,internal_label_sanitised,found,b1_m06,b1-06,b1_m06,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00232,v080149_cat06_practice_family_cat06_pf_027,cat06-pf-027,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00273,v080149_cat06_practice_family_cat06_pf_089,cat06-pf-089,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00302,v080149_cat07_wortschatz_cat07_w_045,cat07-w-045,content/b1-m07-meetings-leave-requests.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m07,b1-07,b1_m07,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00303,v080149_cat07_wortschatz_cat07_w_046,cat07-w-046,content/b1-m07-meetings-leave-requests.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m07,b1-07,b1_m07,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00304,v080149_cat07_wortschatz_cat07_w_094,cat07-w-094,content/b1-m07-meetings-leave-requests.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,internal_label_sanitised,found,b1_m07,b1-07,b1_m07,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00305,v080149_cat07_wortschatz_cat07_w_101,cat07-w-101,content/b1-m07-meetings-leave-requests.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,internal_label_sanitised,found,b1_m07,b1-07,b1_m07,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00306,v080149_cat08_collocation_cat08_coll_019,cat08-coll-019,content/b1-m08-orders-delivery.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m08,b1-08,b1_m08,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00361,v080149_cat08_wortschatz_cat08_w_032,cat08-w-032,content/b1-m08-orders-delivery.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m08,b1-08,b1_m08,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00362,v080149_cat09_collocation_cat09_coll_014,cat09-coll-014,content/b1-m09-complaints-customer-service.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m09,b1-09,b1_m09,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00398,v080149_cat10_practice_family_cat10_pf_003,cat10-pf-003,content/b1-m10-technical-problems.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m10,b1-10,b1_m10,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00416,v080149_cat10_practice_family_cat10_pf_021,cat10-pf-021,content/b1-m10-technical-problems.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m10,b1-10,b1_m10,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00417,v080149_cat10_practice_family_cat10_pf_022,cat10-pf-022,content/b1-m10-technical-problems.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m10,b1-10,b1_m10,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00418,v080149_cat10_practice_family_cat10_pf_023,cat10-pf-023,content/b1-m10-technical-problems.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m10,b1-10,b1_m10,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00419,v080149_cat10_practice_family_cat10_pf_024,cat10-pf-024,content/b1-m10-technical-problems.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m10,b1-10,b1_m10,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00420,v080149_cat10_practice_family_cat10_pf_025,cat10-pf-025,content/b1-m10-technical-problems.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m10,b1-10,b1_m10,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00421,v080149_cat10_practice_family_cat10_pf_026,cat10-pf-026,content/b1-m10-technical-problems.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m10,b1-10,b1_m10,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00424,v080149_cat10_practice_family_cat10_pf_029,cat10-pf-029,content/b1-m10-technical-problems.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m10,b1-10,b1_m10,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00427,v080149_cat10_practice_family_cat10_pf_032,cat10-pf-032,content/b1-m10-technical-problems.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m10,b1-10,b1_m10,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00444,v080149_cat11_collocation_coll_cat11_016,coll-cat11-016,content/b1-m11-colleague-feedback-conflict.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00445,v080149_cat11_collocation_coll_cat11_017,coll-cat11-017,content/b1-m11-colleague-feedback-conflict.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,internal_label_sanitised,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00446,v080149_cat11_contrast_cat11_cs_016,cat11-cs-016,content/b1-m11-colleague-feedback-conflict.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,internal_label_sanitised,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00455,v080149_cat11_practice_family_cat11_pf_009,cat11-pf-009,content/b1-m11-colleague-feedback-conflict.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m11,b1-11,b1_m11,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00492,v080149_cat12_collocation_cat12_coll_040,cat12-coll-040,content/b1-m12-forms-admin-certificates.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,internal_label_sanitised,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-00493,v080149_cat12_collocation_cat12_coll_041,cat12-coll-041,content/b1-m12-forms-admin-certificates.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,choice_internal_label_artifact,Excluded from normal practice by existing safeguards.,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
